 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label,Label
80,2144002,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,11.19401941,1.865669901,714667.3333,1237838.4,2144000,1,2144002,714667.3333,1237838.4,2144000,1,0,0.0,0.0,0,0,0,0,0,0,80,0,1.865669901,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,2134979,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.05166046,2.34194341,533744.75,1063413.79,2128862,1,2134979,533744.75,1063413.79,2128862,1,0,0.0,0.0,0,0,0,0,0,0,100,0,2.34194341,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,78332,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,148508.9108,114.8955727,9791.5,27250.0624,77228,2,933,466.5,654.0737726,929,4,78282,15656.4,34421.89793,77228,2,0,0,0,0,72,132,38.29852423,76.59704846,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,34975,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,332437.4553,228.7348106,4996.428571,11084.49872,29876,42,4767,2383.5,2983.28351,4493,274,34868,8717.0,14274.99543,29876,42,0,0,0,0,72,112,85.77555397,142.9592566,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,1238802,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,9385.680682,6.457852022,176971.7143,465415.3123,1232423,3,5977,2988.5,4222.13459,5974,3,1238733,309683.25,615165.8563,1232423,160,0,0,0,0,72,112,2.421694508,4.036157513,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,23058356,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,1.301046788,0.216841131,5764589.0,11500000.0,23100000,4,23100000,5764589.0,11500000.0,23100000,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.216841131,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3992.0,0.0,3992,3992,23100000.0,0.0,23100000,23100000,DDoS,DDoS
80,10018776,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.395502205,0.399250368,3339592.0,5783475.285,10000000,2,10000000,3339592.0,5783475.285,10000000,2,0,0.0,0.0,0,0,0,0,0,0,80,0,0.399250368,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1002.0,0.0,1002,1002,10000000.0,0.0,10000000,10000000,DDoS,DDoS
80,10017767,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.994679353,0.499113226,2504441.75,5004871.966,10000000,1,10000000,2504441.75,5004871.966,10000000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.499113226,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,6018.0,0.0,6018,6018,10000000.0,0.0,10000000,10000000,DDoS,DDoS
80,35224,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,330087.4404,198.7281399,5870.666667,13782.3636,33998,2,34020,17010.0,24052.94427,34018,2,35204,11734.66667,19325.94733,34050,469,0,0,0,0,72,92,85.16920282,113.5589371,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,20306,2,5,20,11601,20,0,10.0,14.14213562,5840,0,2320.2,2436.833027,572293.9033,344.7256968,3384.333333,7652.324292,19002,19,19021,19021.0,0.0,19021,19021,20287,5071.75,9515.899445,19345,191,0,0,0,0,52,112,98.49305624,246.2326406,0,5840,1452.625,2197.033906,4826957.982,0,0,0,1,0,0,0,0,2,1660.142857,10.0,2320.2,52,0,0,0,0,0,0,2,20,5,11601,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,9913802,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.420867393,0.403477899,3304600.667,5723734.521,9913800,1,9913802,3304600.667,5723734.521,9913800,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.403477899,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2.0,0.0,2,2,9913800.0,0.0,9913800,9913800,DDoS,DDoS
80,9300530,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.225622626,0.537603771,2325132.5,4649423.675,9299268,214,9300530,2325132.5,4649423.675,9299268,214,0,0.0,0.0,0,0,0,0,0,0,100,0,0.537603771,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1262.0,0.0,1262,1262,9299268.0,0.0,9299268,9299268,DDoS,DDoS
80,667770,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,17420.66879,13.47769442,83471.25,235665.3053,666713,3,693,346.5,222.7386361,504,189,667734,133546.8,298049.1257,666713,3,0,0,0,0,72,132,4.492564805,8.98512961,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,9277479,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.586909655,0.431151609,3092493.0,5355708.944,9276733,272,9277479,3092493.0,5355708.944,9276733,272,0,0.0,0.0,0,0,0,0,0,0,80,0,0.431151609,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,746.0,0.0,746,746,9276733.0,0.0,9276733,9276733,DDoS,DDoS
80,1842632,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,6309.995702,4.88431765,230329.0,648844.2015,1836129,15,6198,3099.0,4007.881236,5933,265,1842472,368494.4,820436.7998,1836129,15,0,0,0,0,72,132,1.628105883,3.256211767,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,7972725,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.010263116,0.501710519,2657575.0,4601384.362,7970796,928,7972725,2657575.0,4601384.362,7970796,928,0,0.0,0.0,0,0,0,0,0,0,80,0,0.501710519,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1929.0,0.0,1929,1929,7970796.0,0.0,7970796,7970796,DDoS,DDoS
80,36735,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,316510.1402,244.9979584,4591.875,12196.0001,34766,44,36007,18003.5,24066.3793,35021,986,36480,7296.0,15962.63055,35850,44,0,0,0,0,72,132,81.66598612,163.3319722,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,73254,3,6,26,11601,20,0,8.666666667,10.26320288,2920,0,1933.5,1495.722401,158721.708,122.8601851,9156.75,18094.6359,49803,3,22023,11011.5,15568.37,22020,3,73178,14635.6,21847.85551,49803,67,0,0,0,0,72,132,40.95339504,81.90679007,0,2920,1162.7,1494.366611,2233131.567,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,57063,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,203757.2508,122.6714333,9510.5,19016.49169,47826,47,9000,4500.0,4973.789099,8017,983,56951,18983.66667,25358.01452,47826,190,0,0,0,0,72,92,52.57347143,70.0979619,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,61662,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,188560.2154,113.5221044,10277.0,21229.66814,53135,6,8019,4009.5,5661.803997,8013,6,61632,20544.0,28514.79032,53135,191,0,0,0,0,72,92,48.65233045,64.86977393,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,670351,3,7,26,11607,20,0,8.666666667,10.26320288,4380,0,1658.142857,1942.877285,17353.59536,14.91755812,74483.44444,222899.9943,668883,2,1082,541.0,555.78593,934,148,670293,111715.5,272955.5429,668883,2,0,0,0,0,72,152,4.475267435,10.44229068,0,4380,1057.545455,1720.253084,2959270.673,0,0,0,1,0,0,0,0,2,1163.3,8.666666667,1658.142857,72,0,0,0,0,0,0,3,26,7,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,60430,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,192404.4349,148.9326493,7553.75,17182.65132,49033,5,11019,5509.5,7784.538554,11014,5,60319,12063.8,21203.07396,49033,15,0,0,0,0,72,132,49.64421645,99.2884329,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,671758,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,17317.24818,13.3976819,83969.75,236956.5293,670407,2,998,499.0,349.3107499,746,252,671682,134336.4,299672.8316,670407,2,0,0,0,0,72,132,4.465893968,8.931787936,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,70888,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,164019.298,126.9608396,8861.0,19746.37411,56290,17,14068,7034.0,9879.695947,14020,48,70609,14121.8,24337.30426,56290,17,0,0,0,0,72,132,42.32027988,84.64055976,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,649123,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,17921.10278,13.86486074,81140.375,229120.3138,648184,4,771,385.5,433.4564569,692,79,649055,129811.0,289779.5146,648184,4,0,0,0,0,72,132,4.621620248,9.243240495,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,679904,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,17109.76844,13.23716289,84988.0,239958.2035,678854,3,880,440.0,500.6316011,794,86,679797,135959.4,303487.5324,678854,3,0,0,0,0,72,132,4.412387631,8.824775262,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,3012903,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,7.965739355,1.327623226,1004301.0,1739496.894,3012899,1,3012903,1004301.0,1739496.894,3012899,1,0,0.0,0.0,0,0,0,0,0,0,80,0,1.327623226,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,1998969,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,15.00773649,2.501289415,499742.25,996816.9483,1994965,1,1998969,499742.25,996816.9483,1994965,1,0,0.0,0.0,0,0,0,0,0,0,100,0,2.501289415,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,632334,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,18387.43449,14.23298447,79041.75,221019.5133,626013,7,6057,3028.5,4215.063523,6009,48,632312,126462.4,279269.1929,626013,15,0,0,0,0,72,132,4.744328156,9.488656311,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,738469,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,15752.86166,10.83322387,105495.5714,278633.1236,737376,4,811,405.5,275.0645379,600,211,738369,184592.25,368522.6542,737376,4,0,0,0,0,72,112,4.062458952,6.77076492,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,1031005,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,29.09782203,4.849637005,257751.25,514860.6964,1030042,2,1031005,257751.25,514860.6964,1030042,2,0,0.0,0.0,0,0,0,0,0,0,100,0,4.849637005,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,1016026,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,23.62144276,3.936907126,338675.3333,585724.9517,1015012,3,1016026,338675.3333,585724.9517,1015012,3,0,0.0,0.0,0,0,0,0,0,0,80,0,3.936907126,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,863972,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,13464.55672,9.259559338,123424.5714,326049.018,862834,2,891,445.5,562.149891,843,48,863896,215974.0,431240.1617,862834,2,0,0,0,0,72,112,3.472334752,5.787224586,0,10220,1292.555556,3378.299021,11400000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,33807,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,709.9121484,118.3186914,11269.0,18884.62433,33075,313,33807,11269.0,18884.62433,33075,313,0,0.0,0.0,0,0,0,0,0,0,80,0,118.3186914,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,1193117,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,9750.091567,6.705126153,170445.2857,450581.9444,1192269,3,756,378.0,298.3990617,589,167,1193071,298267.75,596004.2487,1192274,3,0,0,0,0,72,112,2.514422307,4.190703845,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,11061511,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.712106872,0.452017812,2765377.75,5530096.853,11100000,1,11100000,2765377.75,5530096.853,11100000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.452017812,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,988.0,0.0,988,988,11100000.0,0.0,11100000,11100000,DDoS,DDoS
80,745510,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,15596.03493,12.07227267,93188.75,255971.2702,726489,14,18664,9332.0,12924.49775,18471,193,745364,149072.8,322885.1259,726489,14,0,0,0,0,72,132,4.024090891,8.048181782,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,10171736,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.949349059,0.491558177,2542934.0,5084533.355,10200000,3,10200000,2542934.0,5084533.355,10200000,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.491558177,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2002.0,0.0,2002,2002,10200000.0,0.0,10200000,10200000,DDoS,DDoS
80,9213504,6,0,36,0,6,6,6.0,0.0,0,0,0.0,0.0,3.907308229,0.651218038,1842700.8,4118870.338,9210760,197,9213504,1842700.8,4118870.338,9210760,197,0,0.0,0.0,0,0,0,0,0,0,120,0,0.651218038,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.0,6.0,0.0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,2744.0,0.0,2744,2744,9210760.0,0.0,9210760,9210760,DDoS,DDoS
80,901983,3,7,26,11601,20,0,8.666666667,10.26320288,2920,0,1657.285714,1299.172136,12890.48685,11.08668345,100220.3333,288456.7549,868925,17,32339,16169.5,22509.33017,32086,253,901905,150317.5,352279.4992,868925,17,0,0,0,0,72,152,3.326005036,7.760678416,0,2920,1057.0,1306.290856,1706395.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,9128930,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.629004714,0.438167452,3042976.667,5269685.222,9127885,3,9128930,3042976.667,5269685.222,9127885,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.438167452,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1045.0,0.0,1045,1045,9127885.0,0.0,9127885,9127885,DDoS,DDoS
80,8094888,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.706042628,0.617673771,2023722.0,4045414.92,8091844,2,8094888,2023722.0,4045414.92,8091844,2,0,0.0,0.0,0,0,0,0,0,0,100,0,0.617673771,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3044.0,0.0,3044,3044,8091844.0,0.0,8091844,8091844,DDoS,DDoS
80,8079807,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.97036798,0.49506133,2693269.0,4664875.282,8079803,1,8079807,2693269.0,4664875.282,8079803,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.49506133,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4.0,0.0,4,4,8079803.0,0.0,8079803,8079803,DDoS,DDoS
80,67822,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,171522.5148,117.9558255,9688.857143,25035.05779,66461,81,870,435.0,476.5899705,772,98,67741,16935.25,33018.87742,66461,188,0,0,0,0,72,112,44.23343458,73.72239096,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,7153845,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.193549063,0.698924844,1788461.25,3574252.72,7149840,3,7153845,1788461.25,3574252.72,7149840,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.698924844,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,4005.0,0.0,4005,4005,7149840.0,0.0,7149840,7149840,DDoS,DDoS
80,919308,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,12654.08329,9.789972458,114913.5,324554.201,918144,2,791,395.5,423.5569619,695,96,919263,183852.6,410481.5023,918144,2,0,0,0,0,72,132,3.263324153,6.526648305,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,705343,2,6,20,11601,20,0,10.0,14.14213562,5840,0,1933.5,2189.772933,16475.67212,11.34199957,100763.2857,261504.0773,693726,16,11109,11109.0,0.0,11109,11109,705327,141065.4,308983.1184,693726,46,0,0,0,0,52,132,2.835499892,8.506499675,0,5840,1291.222222,1981.198108,3925145.944,0,0,0,1,0,0,0,0,3,1452.625,10.0,1933.5,52,0,0,0,0,0,0,2,20,6,11601,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,6161837,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.894942369,0.649157061,2053945.667,3557536.519,6161835,1,6161837,2053945.667,3557536.519,6161835,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.649157061,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2.0,0.0,2,2,6161835.0,0.0,6161835,6161835,DDoS,DDoS
80,6158855,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.896828225,0.649471371,2052951.667,3554948.87,6157853,1,6158855,2052951.667,3554948.87,6157853,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.649471371,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1002.0,0.0,1002,1002,6157853.0,0.0,6157853,6157853,DDoS,DDoS
80,6157852,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.871828683,0.811971447,1539463.0,3078166.036,6156712,1,6157852,1539463.0,3078166.036,6156712,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.811971447,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1140.0,0.0,1140,1140,6156712.0,0.0,6156712,6156712,DDoS,DDoS
80,318516,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,36522.49808,25.11647767,45502.28571,119913.0827,317439,5,789,394.5,533.8656198,772,17,318468,79617.0,158548.3968,317439,5,0,0,0,0,72,112,9.418679124,15.69779854,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,5109365,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.6972569,0.78287615,1703121.667,2949323.414,5108707,257,5109365,1703121.667,2949323.414,5108707,257,0,0.0,0.0,0,0,0,0,0,0,80,0,0.78287615,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,658.0,0.0,658,658,5108707.0,0.0,5108707,5108707,DDoS,DDoS
